ORF	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SGD
YBR009C	HHF1	1587.0340484716849	-0.031392548578251626	0.14920288500816928	-0.2104017531332105	0.833354124476446	0.9063874807132094	S000000213
YDL157C	NA	353.7594146520357	0.10784356400590595	0.15749414981065168	0.6847464755710706	0.49350391606712013	0.6675736380982072	S000002316
YKL144C	RPC25	311.66760345317584	0.7443440149003225	0.18398582633311622	4.045659547451486	5.2176015440938285e-5	3.82442710311545e-4	S000001627
YNL319W	NA	18.7025999537799	0.3289499921526656	0.583099955326871	0.5641399714535472	0.5726588769361074	0.7284589503722755	S000005263
YCL051W	LRE1	424.8911486130871	-0.5017342071728252	0.15275169830051422	-3.2846391415285248	0.001021130638521302	0.005218905863424328	S000000556
YMR159C	ATG16	21.888390502763414	0.5466367844065062	0.5181725196438355	1.054932022991562	0.29145641522174975	0.4725681586319543	S000004769
YDR443C	SSN2	671.8743187329728	0.005618608755906859	0.13000942255978906	0.04321693493656553	0.9655286055732196	0.9839046257989198	S000002851
YKL079W	SMY1	399.8460244974647	0.10998314428799955	0.15118842709061084	0.7274574278233877	0.4669457856363993	0.645480503281986	S000001562
YHR163W	SOL3	1301.948018168931	0.023262786523613552	0.1304033113569906	0.1783910721402589	0.8584158602515279	0.921201285315828	S000001206
YGL174W	BUD13	87.87251132272235	0.3475626178770601	0.26427232383202	1.31516843246129	0.18845330183878928	0.34759988941524717	S000003142
YJL143W	TIM17	1549.0077515812839	-0.019793220010149007	0.19018157882455333	-0.10407537960555414	0.9171095289643918	0.9566033916233981	S000003679
YCL001W	RER1	1286.0079982002537	0.039807139925344015	0.10093185829983961	0.3943961856630878	0.6932885594593026	0.8152963213490747	S000000507
YGL082W	NA	531.9615362479124	-0.19574393048417557	0.10892174646535832	-1.7971060585815188	0.07231878407997025	0.17571570192910183	S000003050
YPL012W	RRP12	3987.861672365298	0.7859571833739251	0.12881290187474218	6.101540854488247	1.0505078050683923e-9	1.7896832969983337e-8	S000005933
YKR004C	ECM9	191.3822034354069	0.29158723663831654	0.17562950820376783	1.660240580415524	0.09686606397624235	0.21739760945087203	S000001712
YFL023W	BUD27	239.33537881275495	-0.1584517447792065	0.27497171921579294	-0.5762474236663457	0.5644479547060113	0.7221953576142912	S000001871
YGL003C	CDH1	360.2093082971731	0.05357026135576274	0.14053280516802447	0.3811939944677887	0.7030593050421436	0.8213206504462798	S000002971
YJL207C	LAA1	1613.9087066889047	-0.08604157929737775	0.10608812870691932	-0.8110387123056674	0.4173434397005988	0.6011541936963276	S000003743
YBR231C	SWC5	110.06596521219248	5.82228967567806e-4	0.24076312257477173	0.002418264729836224	0.9980705057887448	0.999107719694519	S000000435
YHR021C	RPS27B	12774.730869344077	0.20486144528877465	0.16105826286914032	1.2719710348249835	0.20338341088258924	0.36742337274483183	S000001063
YIL050W	PCL7	222.716912373182	-0.032101320110803716	0.2034651657131816	-0.15777305170780895	0.874635634283919	0.9300505982549755	S000001312
YKR024C	DBP7	727.8201856099838	0.5972847975633725	0.19806797138393795	3.015554677467699	0.0025650968584720758	0.011555268059559304	S000001732
YDL188C	PPH22	1621.4091065536911	-0.171847614703179	0.09332801959215253	-1.8413292755397626	0.06557332008291844	0.1634101088236558	S000002347
YOL038W	PRE6	1435.3688459756615	0.21338807517291847	0.1296752400385736	1.6455575876277027	0.09985487717766857	0.2220665029639449	S000005398
YJL029C	VPS53	950.1122481287936	-0.022283656041065327	0.10929640126532822	-0.20388279744883336	0.8384450883743053	0.9099880862626147	S000003566
YMR222C	FSH2	343.01314125254373	0.19587029183665164	0.15799464778432756	1.2397273868670962	0.21507624385570448	0.3826451401761932	S000004835
YER034W	NA	35.42968382761784	-0.9411766452110344	0.375205419859334	-2.5084303034958433	0.012126888888731665	0.04290583343766483	S000000836
YGL189C	RPS26A	18996.286103270704	0.2551485348574659	0.14252101729848796	1.7902519901545275	0.07341341054057034	0.17767119847571522	S000003157
YDR382W	RPP2B	24144.50542768893	0.11204542980518713	0.1226876291774444	0.9132577632838161	0.3611069905166158	0.5464984726462139	S000002790
YJL172W	CPS1	2215.8244102924605	0.15768237540866314	0.13700488926130075	1.1509251695968714	0.24976302201648468	0.4239636804881271	S000003708
YDR407C	TRS120	1199.9716672921963	0.00545537625223262	0.11298962323866245	0.04828209968192827	0.9614914202990767	0.982088256922064	S000002815
YOR294W	RRS1	808.2960536133165	0.6950879500919896	0.15887061908495262	4.375182485569005	1.2133093257681072e-5	1.0150632484327825e-4	S000005820
YDR221W	GTB1	493.35738328617174	0.2691755488919675	0.12574513385152303	2.1406438614937082	0.03230276884310852	0.09463583451587083	S000002629
YDR226W	ADK1	7152.247829084998	0.1484275161943576	0.08492861260604631	1.7476738597256989	0.0805205177371172	0.19011109216977867	S000002634
YKR104W	NA	93.11991253110476	-0.21819121305328126	0.23140900566312195	-0.9428812523006009	0.34574164527648155	0.5318083528712392	S000001812
YDR475C	JIP4	714.6924544047694	-0.3333205027486929	0.14063386077212742	-2.3701297889331254	0.017781841926338308	0.05863314680931024	S000002883
YNR067C	DSE4	3571.299810553698	-0.22643210190245866	0.11305815057798034	-2.002793259441124	0.04519948367359261	0.12228657228726547	S000005350
YGR204W	ADE3	7444.794310154613	0.4578359596549935	0.13435218685721556	3.4077298655478105	6.550570904530554e-4	0.0035376858429654926	S000003436
YMR308C	PSE1	6266.504616079051	0.2582290863470878	0.10662847412806574	2.421764809622453	0.015445343162954681	0.05215238394121995	S000004925
YPL116W	HOS3	765.2097119031772	-0.1006404298652538	0.13183132099101588	-0.7634030297861637	0.44522307358441826	0.6267010815452178	S000006037
YPR030W	CSR2	116.66770019533847	-0.40687974885157985	0.2384847572592137	-1.7061037926601506	0.0879887565674899	0.20331803922006914	S000006234
YDR103W	STE5	107.625356617597	-0.34105049930588344	0.24314220461019329	-1.402679143477609	0.16071253942064545	0.3122065986948406	S000002510
YIR016W	NA	138.06225125480162	-0.6281915291561804	0.22308478837688192	-2.8159317079697366	0.00486360039399802	0.019885935574586813	S000001455
YKR016W	MIC60	918.2409809350846	-0.20058799840323457	0.20133064372356563	-0.9963113150258898	0.31909890775656014	0.5019513316752605	S000001724
YHL003C	LAG1	2081.7506571752638	-0.3723860803458799	0.10018724832806651	-3.716900968539321	2.0168145074127847e-4	0.001254902511527099	S000000995
YNL146W	NA	35.32411493181079	0.010074248011570655	0.3785454940999596	0.026613044319873547	0.978768369082496	0.9883085413248374	S000005090
YHR146W	CRP1	704.449106759506	-0.3089480455691214	0.2039887368182556	-1.5145348237749992	0.1298902484815933	0.2665500696999427	S000001189
YCR090C	NA	396.184802441845	0.09556469091287703	0.15321719546597817	0.6237204030672728	0.5328112213204494	0.6977828368451894	S000000686
YGL224C	SDT1	507.6175128162873	0.4366401463804828	0.1395979374202778	3.1278409584657454	0.001760954404418604	0.008347458399360363	S000003192
YHR187W	IKI1	376.6596609927297	0.3624322638936273	0.15478612227386024	2.3415036087820753	0.019206240279732483	0.06255937592853768	S000001230
YDR291W	HRQ1	542.0396908452906	0.01376672537307498	0.11238203463853037	0.1224993426872433	0.9025035665321312	0.9478115316055612	S000002699
YGL156W	AMS1	837.403904338319	-1.5345715147848478	0.3087559198738238	-4.970176816081667	6.689187230710045e-7	7.259963438427002e-6	S000003124
YDR277C	MTH1	111.41579717131127	-2.5708325035629964	0.283808774378217	-9.058326364980468	1.3246739005778007e-19	5.475968139006173e-18	S000002685
YBL003C	HTA2	2332.8693020324836	-0.006647966405778569	0.18404609426294147	-0.036121203399626656	0.9711857154907	0.9852879717631456	S000000099
YLR315W	NKP2	35.570960610519734	-0.05085381204403987	0.3693237647126486	-0.13769439419531138	0.8904819499823815	0.9410318651881482	S000004307
YDR125C	ECM18	79.22640179438926	-0.6689349656713464	0.2433205802733822	-2.74919188882324	0.005974240030456133	0.023770118507589793	S000002532
YHR066W	SSF1	596.313392667361	0.9861548689662082	0.24046200299135231	4.101083982909653	4.112192702974786e-5	3.07430151278248e-4	S000001108
YGR108W	CLB1	403.6593388451484	1.3380568167070837	0.1476634020856595	9.061533174827417	1.2862963347919799e-19	5.3567096253337116e-18	S000003340
YNL280C	ERG24	2460.962280742544	-0.5567155301808933	0.14537483765709278	-3.8295178117004167	1.283945903109115e-4	8.486505453467109e-4	S000005224
